Description,Scenario,Building Type,Climate Zone,Template,EUI,Unmet Hours Occupied Cooling,Unmet Hours Occupied Heating,Exterior Equipment,Interior Equipment,Exterior Lighting,Interior Lighting,Refrigeration,Water Systems,Heat Recovery,Humidification,Heat Rejection,Fans,Pumps,Cooling,Heating,Heat Gain Electric Equipment,Heat Gain Gas Equipment,Heat Gain Lights,Heat Gain People,Heat Gain Infiltration,Heat Gain Ground,Heat Gain Walls,Heat Gain Windows,Heat Gain Roof,Heat Loss Infiltration,Heat Loss Ground,Heat Loss Window,Heat Loss Wall,Heat Loss Roof,Sum of Absolute End Use Errors Divided by EUI of Previous Scenario,Sum of End Use Errors Divided by EUI of Previous Scenario,Largest Contributor to Absolute End Use Error,EUI Error Versus Prototype as Percentage
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2007,s4 Prototype - setpoints,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2007,407.0719359,0.67,0,0,673812.669,35457.83847,71579.14893,0,105368.8293,0,0,0,74195.12418,0,50869.34485,6748.457897,175112.0724,135678.8689,71580.50479,68506.52977,1566.884542,32,45823.8,32090.91595,36762.5,7896.406648,87405.7,10715.34039,53907,39609.6,0.0,0.0,NA,-21.0442747291978
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2007,s5 Prototype - hvac,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2007,413.1168646,216.33,0,0,673812.669,35457.83847,71579.14893,0,101179.4776,0,0,0,90355.40608,0,57674.67177,3099.361983,175112.0724,135678.8689,71580.50479,68116.34586,1564.44229,31.8,45704.7,31997.9616,36644,8384.628415,93540.7,11048.49879,54685,39883.1,3.0258453768642606,-1.4859228328686644,Fans,-19.871799577690354
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2010,s0 Prototype,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2010,462.7345482,1.5,0,0,714692.0214,14548.9928,32974.55762,42263.16539,94999.70997,0,0,0,144305.1566,0,48082.76251,65380.42496,215989.7411,135678.8689,32975.94165,69316.92151,282.8517081,53.6,46281.5,32191.72396,119665.5,14618.88661,69000.1,10002.62433,52148.8,110126.3,,,,
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2010,s1 Prototype - const,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2010,444.4784848,0,0,0,714692.0214,14548.9928,32974.55762,0,94867.01557,0,0,0,146816.8719,0,51428.55695,56252.94609,215989.7411,135678.8689,32975.94165,69244.73518,870.9831635,33.4,46399.7,32208.2115,36957.8,3958.483896,72635.4,10432.42687,52868.1,39085.9,4.9583933897125,3.9460752248596904,Refrigeration,-3.9452561886754833
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2010,s2 Prototype - loads,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2010,418.024816,0,0,0,673812.669,23411.08287,32974.55762,0,94819.62472,0,0,0,134789.0727,0,44822.27162,40794.04886,175112.0724,135678.8689,32975.94165,69151.8117,870.8970475,34.3,46392.1,32209.69312,36969.9,4023.281935,72561,10439.31203,52831.6,39075.6,7.546172336756664,5.951670384973673,Interior Equipment,-9.662069187165134
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2010,s3 Prototype - swh exhaust,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2010,381.122327,0,0,0,673812.669,23411.08287,32974.55762,0,105321.4384,0,0,0,68460.8306,0,40358.05298,8795.742877,175112.0724,135678.8689,32975.94165,68750.29416,870.6330188,34.3,46031.4,32129.09438,36829.9,4365.108365,80361.1,10589.72527,53683.3,39442.1,10.837005204948488,8.82790259457939,Fans,-17.636941420835118
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2010,s4 Prototype - setpoints,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2010,381.122327,0,0,0,673812.669,23411.08287,32974.55762,0,105321.4384,0,0,0,68460.8306,0,40358.05298,8795.742877,175112.0724,135678.8689,32975.94165,68750.29416,870.6330188,34.3,46031.4,32129.09438,36829.9,4365.108365,80361.1,10589.72527,53683.3,39442.1,0.0,0.0,NA,-17.636941420835118
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2010,s5 Prototype - hvac,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2010,386.8147927,195.83,0,0,673812.669,23411.08287,32974.55762,0,99208.01798,0,0,0,83199.38682,0,50310.13275,4445.262294,175112.0724,135678.8689,32975.94165,68343.30682,869.4101963,33.9,45908.9,32029.72182,36708.3,4640.631448,86322.4,10928.6884,54472.4,39720.3,3.6883085889211205,-1.492626367268188,Fans,-16.406761888716048
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2013,s0 Prototype,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2013,428.6366029,0,0.83,0,704531.4219,14548.9928,30605.01481,31420.13754,95047.10083,0,0,0,80526.54254,0,46082.86839,69209.60613,205824.418,135678.8689,30603.75545,69405.59403,273.4051873,81.6,46462.8,26038.08395,119731.9,14573.6563,64993.1,10882.68994,51917.4,110024.4,,,,
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2013,s1 Prototype - const,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2013,414.0795052,0,0,0,704531.4219,14548.9928,30605.01481,0,94838.58106,0,0,0,82744.4346,0,49949.96224,58357.1001,205824.418,135678.8689,30603.75545,69325.90685,852.0368609,31.4,46527.7,26005.61346,36983.3,3988.515569,70039.2,11380.37667,52806.5,38987.1,4.530544036964775,3.3952554849466154,Refrigeration,-3.396139667380693
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2013,s2 Prototype - loads,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2013,391.6242061,0,0,0,673812.669,23411.08287,30605.01481,0,94791.1902,0,0,0,71465.41087,0,44234.62501,41087.87217,175112.0724,135678.8689,30603.75545,69215.32048,852.1747153,32.3,46483.3,26004.20095,36986.2,4056.649505,70500.3,11387.85279,52817.8,39006.3,7.135338966993327,5.423809483004557,Interior Equipment,-8.634912779167148
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2013,s3 Prototype - swh exhaust,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2013,373.7812444,0,0,0,673812.669,23411.08287,30605.01481,0,105264.5694,0,0,0,60906.72815,0,38490.85326,2293.717431,175112.0724,135678.8689,30603.75545,68163.84191,852.4816251,32.1,46032.2,25808.19202,36816,4476.394125,80025.8,11728.01776,53813.6,39454.8,6.694860308650515,4.5561437279441614,Heating,-12.797637469331491
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2013,s4 Prototype - setpoints,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2013,373.7812444,0,0,0,673812.669,23411.08287,30605.01481,0,105264.5694,0,0,0,60906.72815,0,38490.85326,2293.717431,175112.0724,135678.8689,30603.75545,68163.84191,852.4816251,32.1,46032.2,25808.19202,36816,4476.394125,80025.8,11728.01776,53813.6,39454.8,0.0,0.0,NA,-12.797637469331491
QuickServiceRestaurant ASHRAE 169-2006-3B 90.1-2013,s5 Prototype - hvac,QuickServiceRestaurant,ASHRAE 169-2006-3B,90.1-2013,373.5197397,107.5,0,0,673812.669,23411.08287,30605.01481,0,99255.40884,0,0,0,54556.35345,0,47514.07224,4957.083539,175112.0724,135678.8689,30603.75545,68483.67228,854.237973,32,46055.7,25837.54392,36762.7,4581.595267,82274.9,11907.56402,54188.7,39558.3,2.5723700892914403,0.07198986235550005,Cooling,-12.858645954894953
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref 1980-2004,s0 Prototype,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref 1980-2004,567.4880448,1.67,24.83,0,922813.7047,44158.79964,82422.17678,43135.15715,88677.76978,0,0,0,61683.93819,0,59759.86944,116581.5058,295275.7824,160401.9641,82420.25438,63513.22588,7292.937764,822.4,48198.6,28167.50228,115811.8,59820.89082,180210.9,15228.61282,54871.5,106209.9,,,,
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref 1980-2004,s1 Prototype - const,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref 1980-2004,545.5330156,5.33,20.17,0,922813.7047,44158.79964,82422.17678,0,88497.68452,0,0,0,61219.5078,0,63247.83644,101966.1658,295275.7824,160401.9641,82420.25438,63438.85728,6707.754308,27.9,48159.1,28157.11387,40100.7,38636.1009,192564.5,16202.47111,56376.2,42180.5,4.360311747522555,3.868783267988317,Refrigeration,-3.8688091143378456
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref 1980-2004,s2 Prototype - loads,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref 1980-2004,539.1697334,5.33,20.17,0,908435.319,44537.92648,82422.17678,0,88488.20635,0,0,0,60764.55558,0,62641.23348,101103.6522,295275.7824,160401.9641,82420.25438,63432.99631,6707.624685,27.6,48149.6,28155.78608,40096.9,38697.55754,192818.5,16205.26874,56400.6,42189.9,1.2233924304690713,1.1678152627618266,Interior Equipment,-4.990115943320039
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref 1980-2004,s3 Prototype - swh exhaust,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref 1980-2004,528.0955758,5.33,19.67,0,908435.319,44537.92648,82422.17678,0,97065.95129,0,0,0,67674.14239,0,59285.96088,61285.855,295275.7824,160401.9641,82420.25438,63202.83343,6706.439853,21,47839,28100.05725,39970.1,40816.48582,200966.8,16332.06772,57215.6,42501.3,4.350393283737027,2.0532394202136635,Heating,-6.941550462773726
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref 1980-2004,s4 Prototype - setpoints,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref 1980-2004,528.0955758,5.33,19.67,0,908435.319,44537.92648,82422.17678,0,97065.95129,0,0,0,67674.14239,0,59285.96088,61285.855,295275.7824,160401.9641,82420.25438,63202.83343,6706.439853,21,47839,28100.05725,39970.1,40816.48582,200966.8,16332.06772,57215.6,42501.3,0.0,0.0,NA,-6.941550462773726
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref 1980-2004,s5 Prototype - hvac,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref 1980-2004,527.3489608,182.67,113,0,908435.319,44537.92648,82422.17678,0,97028.03861,0,0,0,81919.83371,0,58897.35586,45590.00349,295275.7824,160401.9641,82420.25438,63067.40244,6692.944765,20.9,47787.4,28057.762,39921.8,41565.01106,203596.8,16469.95266,57486.5,42593.8,2.299378507133092,0.14209642399832992,Heating,-7.073115348913872
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref Pre-1980,s0 Prototype,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref Pre-1980,601.0023418,9.25,39,0,922813.7047,44158.79964,163735.4075,42253.68722,88649.33526,0,0,0,71323.2383,0,68375.52706,101729.2115,295275.7824,160401.9641,163737.8967,63125.17761,7219.781643,804.3,74100.4,58751.92297,45737.7,47742.41487,216465.7,15094.73983,84034.7,50808.1,,,,
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref Pre-1980,s1 Prototype - const,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref Pre-1980,581.1166111,13,38,0,922813.7047,44158.79964,163735.4075,0,88497.68452,0,0,0,74678.51091,0,74233.03686,85180.3246,295275.7824,160401.9641,163737.8967,63017.38779,6705.217719,235,73717.3,58699.53314,45554.3,38728.39498,225413.3,15436.86905,85334.7,51584.9,4.5352789447402735,3.3093915320495055,Refrigeration,-3.30876093434882
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref Pre-1980,s2 Prototype - loads,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref Pre-1980,574.9011359,13,38,0,908435.319,44537.92648,163735.4075,0,88497.68452,0,0,0,74678.51091,0,73503.21768,84355.72371,295275.7824,160401.9641,163737.8967,63014.51726,6705.043584,234.9,73710.9,58699.11632,45550.6,38755.73374,225520.5,15437.46715,85349.4,51592.9,1.122408382383998,1.0702336764951461,Interior Equipment,-4.342945789832853
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref Pre-1980,s3 Prototype - swh exhaust,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref Pre-1980,566.1691512,13,37,0,908435.319,44537.92648,163735.4075,0,97056.47312,0,0,0,81588.09772,0,70887.24243,49675.09528,295275.7824,160401.9641,163737.8967,62755.45438,6703.76536,216,73278.5,58652.54402,45257.5,41079.94853,234247.1,15526.62681,86617.3,52258.7,3.6699848376559494,1.518227964179658,Heating,-5.795849396472342
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref Pre-1980,s4 Prototype - setpoints,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref Pre-1980,566.1691512,13,37,0,908435.319,44537.92648,163735.4075,0,97056.47312,0,0,0,81588.09772,0,70887.24243,49675.09528,295275.7824,160401.9641,163737.8967,62755.45438,6703.76536,216,73278.5,58652.54402,45257.5,41079.94853,234247.1,15526.62681,86617.3,52258.7,0.0,0.0,NA,-5.795849396472342
QuickServiceRestaurant ASHRAE 169-2006-3B DOE Ref Pre-1980,s5 Prototype - hvac,QuickServiceRestaurant,ASHRAE 169-2006-3B,DOE Ref Pre-1980,564.8009887,239.5,169.75,0,908435.319,44537.92648,163735.4075,0,97018.56044,0,0,0,93938.15479,0,70451.24655,34377.32695,295275.7824,160401.9641,163737.8967,62648.18643,6680.780314,229.8,73216.1,58615.74271,45231.9,41781.41542,236719.8,15687.53494,86982.4,52497.5,1.986116596501871,0.24165422804610537,Heating,-6.023496179994425
QuickServiceRestaurant ASHRAE 169-2006-4A 90.1-2004,s0 Prototype,QuickServiceRestaurant,ASHRAE 169-2006-4A,90.1-2004,614.3694034,0.33,12.67,0,714692.0214,25951.23275,71579.14893,38822.58925,103283.6316,0,0,0,160929.8689,0,48376.58582,372823.8643,215989.7411,135678.8689,71580.50479,72599.98432,10499.57834,291.4,31674.4,28925.03322,85238.1,130816.2812,69082.1,14186.94352,49043,83899.3,,,,
QuickServiceRestaurant ASHRAE 169-2006-4A 90.1-2004,s1 Prototype - const,QuickServiceRestaurant,ASHRAE 169-2006-4A,90.1-2004,543.8616592,20,2.83,0,714692.0214,25951.23275,71579.14893,0,103103.5463,0,0,0,134580.5529,0,46689.47135,263540.5503,215989.7411,135678.8689,71580.50479,71889.92172,686.8679764,51.5,31741.3,28903.11363,26371.3,15619.23583,74612.9,14727.28298,49902.7,36439.6,11.475895260921265,11.475895260921265,Heating,-11.476441341284415
QuickServiceRestaurant ASHRAE 169-2006-4A 90.1-2004,s2 Prototype - loads,QuickServiceRestaurant,ASHRAE 169-2006-4A,90.1-2004,519.5227679,19.33,5.33,0,673812.669,35438.88213,71579.14893,0,103141.459,0,0,0,129310.6897,0,42765.50847,243219.3512,175112.0724,135678.8689,71580.50479,71899.40804,686.8432242,56.2,31833.6,28923.2331,26430,15522.2677,72247.6,14681.33858,49621.5,36296.8,5.8758763002024255,4.475198954596459,Interior Equipment,-15.438046715071819
QuickServiceRestaurant ASHRAE 169-2006-4A 90.1-2004,s3 Prototype - swh exhaust,QuickServiceRestaurant,ASHRAE 169-2006-4A,90.1-2004,471.409684,8.33,5.33,0,673812.669,35438.88213,71579.14893,0,114088.7468,0,0,0,62991.92582,0,41201.61022,179810.3859,175112.0724,135678.8689,71580.50479,71720.58489,687.5844238,53.8,31670.5,28890.46948,26347.3,15919.85165,76057.3,14742.2001,50026.9,36501.9,10.947621826288415,9.262474457663608,Fans,-23.269342289645667
QuickServiceRestaurant ASHRAE 169-2006-4A 90.1-2004,s4 Prototype - setpoints,QuickServiceRestaurant,ASHRAE 169-2006-4A,90.1-2004,471.409684,8.33,5.33,0,673812.669,35438.88213,71579.14893,0,114088.7468,0,0,0,62991.92582,0,41201.61022,179810.3859,175112.0724,135678.8689,71580.50479,71720.58489,687.5844238,53.8,31670.5,28890.46948,26347.3,15919.85165,76057.3,14742.2001,50026.9,36501.9,0.0,0.0,NA,-23.269342289645667
QuickServiceRestaurant ASHRAE 169-2006-4A 90.1-2004,s5 Prototype - hvac,QuickServiceRestaurant,ASHRAE 169-2006-4A,90.1-2004,466.0204122,132.33,27.33,0,673812.669,35438.88213,71579.14893,0,109577.1373,0,0,0,78498.2139,0,49400.22831,147139.1298,175112.0724,135678.8689,71580.50479,71493.32356,686.369362,35.9,31630.1,28810.02078,26241.6,16363.21738,80527.1,15148.10935,50605,36746.7,5.164692920794021,1.1432430458748903,Heating,-24.146546097350786
QuickServiceRestaurant ASHRAE 169-2006-4A 90.1-2007,s0 Prototype,QuickServiceRestaurant,ASHRAE 169-2006-4A,90.1-2007,597.3981242,0.83,9.5,0,714692.0214,25951.23275,71579.14893,38633.02582,103444.7605,0,0,0,172161.5017,0,49741.44247,317803.0804,215989.7411,135678.8689,71580.50479,72068.46121,10562.76408,187.9,31811.6,29002.00497,85751.8,132746.246,66793.8,12783.76504,48779.8,82746,,,,
