name,_id,run_start_time,run_end_time,status,status_message,openstudio_model_articulation_testing_scenario_builder.climate_zone,openstudio_model_articulation_testing_scenario_builder.scenario,openstudio_model_articulation_testing_scenario_builder.template,envelope_and_internal_load_breakdown.electric_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ext_roof_heat_gain,envelope_and_internal_load_breakdown.ext_roof_heat_loss,envelope_and_internal_load_breakdown.ext_wall_heat_gain,envelope_and_internal_load_breakdown.ext_wall_heat_loss,envelope_and_internal_load_breakdown.gas_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ground_heat_gain,envelope_and_internal_load_breakdown.ground_heat_loss,envelope_and_internal_load_breakdown.surface_window_heat_gain_energy_annual,envelope_and_internal_load_breakdown.surface_window_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_gain_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_lights_total_heating_energy_annual,envelope_and_internal_load_breakdown.zone_people_sensible_heating_energy_annual,openstudio_model_articulation_testing_scenario_builder.building_type,openstudio_results.annual_peak_electric_demand,openstudio_results.electricity_ip,openstudio_results.end_use_cooling,openstudio_results.end_use_exterior_equipment,openstudio_results.end_use_exterior_lighting,openstudio_results.end_use_fans,openstudio_results.end_use_generators,openstudio_results.end_use_heat_recovery,openstudio_results.end_use_heat_rejection,openstudio_results.end_use_heating,openstudio_results.end_use_humidification,openstudio_results.end_use_interior_equipment,openstudio_results.end_use_interior_lighting,openstudio_results.end_use_pumps,openstudio_results.end_use_refrigeration,openstudio_results.end_use_water_systems,openstudio_results.natural_gas_ip,openstudio_results.total_site_eui,openstudio_results.unmet_hours_during_occupied_cooling,openstudio_results.unmet_hours_during_occupied_heating
DOE Autogenerated 407,e73b71f8-134c-4626-a43d-d5371ce2db3f,2019-08-13T15:33:45.431Z,2019-08-13T15:39:19.262Z,completed,completed normal,ASHRAE 169-2006-1A,s5 Prototype - hvac,90.1-2010,48441.792012693084,72472.0,54859.5,75307.7,66202.3,0.0,10324.6,144956.5,60783.673150698254,9369.574773664544,2175.9611321749535,1473.7187381104495,48657.26913039159,18526.03840793954,SmallOffice,16.93741,53268.73710853611,29894.151974682027,0.0,19136.427659125875,17269.227932108643,0.0,0.0,0.0,18.956342406266344,0.0,48442.93301921365,48660.93095688571,9.478171203133172,0.0,33694.89862713843,15.368560782573141,35.82772126364149,18.67,0.17
DOE Autogenerated 132,e74fbb80-a460-4830-aa2a-cb7c183ea228,2019-08-13T15:00:38.363Z,2019-08-13T15:05:54.693Z,completed,completed normal,ASHRAE 169-2006-4A,s3 Prototype - swh exhaust,DOE Ref 1980-2004,84237.9610667569,64732.9,86721.9,67056.2,86673.3,0.0,12504.9,82437.5,41111.198049225095,47957.19988010059,5281.473999412719,97110.87945074667,99875.62056006628,17396.31978696726,SmallOffice,29.48098,89255.05607775002,29799.370262650697,0.0,40737.17983106638,49893.093213293025,0.0,0.0,0.0,102174.6855697756,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,25828.016528537897,128.0016719988289,78.61668022448347,196.83,308.83
DOE Autogenerated 99,e802efdd-2521-44af-91ab-23639ef6864f,2019-08-13T14:55:39.670Z,2019-08-13T15:00:38.216Z,completed,completed normal,ASHRAE 169-2006-1A,s1 Prototype - const,DOE Ref 1980-2004,84237.9610667569,90783.6,62281.9,74434.0,65292.8,0.0,1116.4,156819.4,46834.930477158196,10603.170456187501,16271.010852888456,14109.039076203951,99875.62056006628,16127.893183489108,SmallOffice,28.93069,101642.20833333333,76526.75429409723,0.0,41249.001076035565,44926.53150285124,0.0,0.0,0.0,606.602957000523,0.0,84241.98565344764,99871.48996741425,0.0,0.0,12236.319023244925,12.843381769022313,65.36776185547359,450.0,24.17
DOE Autogenerated 463,e80b2173-9a0c-48a4-bac5-924c76c2f5ae,2019-08-13T15:43:21.096Z,2019-08-13T15:48:50.002Z,completed,completed normal,ASHRAE 169-2006-1A,s3 Prototype - swh exhaust,90.1-2013,46695.806991703495,68132.0,52983.0,74901.6,67318.4,0.0,10916.6,128819.1,47200.61140608643,6601.052953325798,2285.984101469187,1478.2061065428743,41641.9476528163,18515.16808943273,SmallOffice,15.289280000000002,49428.757672747226,27581.47820111753,0.0,19136.427659125875,15259.85563704441,0.0,0.0,0.0,9.478171203133172,0.0,46698.94951783714,41637.606095364026,9.478171203133172,0.0,33694.89862713843,15.368541826230736,33.44701586954819,20.17,0.17
DOE Autogenerated 158,e80f25f9-e8db-4bd6-9c60-38bed00dc722,2019-08-13T15:01:02.667Z,2019-08-13T15:06:12.854Z,completed,completed normal,ASHRAE 169-2006-3A,s5 Prototype - hvac,DOE Ref 1980-2004,84237.9610667569,81788.1,87280.2,73878.2,87358.0,0.0,10169.5,103133.5,36982.006227549056,37274.66196949384,10292.02404572488,68308.89798334485,99875.62056006628,17103.218798278787,SmallOffice,32.32994,95633.84570711946,48092.24068469772,0.0,40756.136173472645,53343.147531233495,0.0,0.0,0.0,73389.47962586016,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,25259.32625634991,98.65217123577041,77.23855843340195,265.0,249.5
DOE Autogenerated 98,e827568a-2998-48ce-8730-cb10eab54c39,2019-08-13T14:55:39.071Z,2019-08-13T15:00:42.141Z,completed,completed normal,ASHRAE 169-2006-8A,s0 Prototype,DOE Ref 1980-2004,84237.9610667569,115852.0,164003.0,32801.0,62340.5,0.0,48160.0,48958.2,37799.47548215847,105067.07219483786,87.02095201852087,286515.77634890133,99875.62056006628,18001.62401518035,SmallOffice,24.13125,90459.31942642499,7137.062915959279,0.0,40869.874227910244,76536.23246530037,0.0,0.0,0.0,368312.25478255196,0.0,84241.98565344764,99871.48996741425,0.0,0.0,15932.805792466861,384.2404655576195,125.934491921267,126.83,503.17
DOE Autogenerated 466,e87b0ca7-38e7-4fea-adfa-3621d1e3d665,2019-08-13T15:43:59.040Z,2019-08-13T15:49:24.247Z,completed,completed normal,ASHRAE 169-2006-3A,s3 Prototype - swh exhaust,90.1-2013,46695.806991703495,58854.8,67917.3,76472.8,81392.1,0.0,5608.4,79355.0,36115.29734703784,24432.769360452054,1142.5815719490336,8028.7014244859765,41994.50512827119,19563.635572266783,SmallOffice,16.5476,48520.543037194446,15638.982485169736,0.0,19145.905830329008,16046.54384690446,0.0,0.0,0.0,8890.524588538916,0.0,46698.94951783714,41997.77660108309,9.478171203133172,0.0,34633.23757624861,17.501774944516303,33.2713053411853,19.33,13.0
DOE Autogenerated 85,e8afd522-69fe-45cc-b136-877fc4409f3b,2019-08-13T14:55:14.163Z,2019-08-13T15:00:13.251Z,completed,completed normal,ASHRAE 169-2006-1A,s0 Prototype,DOE Ref 1980-2004,84237.9610667569,214211.0,180627.6,45305.3,37613.5,0.0,4178.0,101946.7,44951.75109379323,11755.980551047905,11101.862804230606,20658.932141922345,99875.62056006628,16095.871988060542,SmallOffice,29.12585,106287.8638888889,89748.80312246802,0.0,41249.001076035565,47551.98492611913,0.0,0.0,0.0,729.8191826412543,0.0,84241.98565344764,99871.48996741425,0.0,0.0,12151.015482416728,12.882344805697496,68.25664966002823,461.33,12.33
DOE Autogenerated 65,e94a7465-305f-483f-848f-56c52fc0cc83,2019-08-13T14:50:35.288Z,2019-08-13T14:55:56.847Z,completed,completed normal,ASHRAE 169-2006-5A,s4 Prototype - setpoints,DOE Ref Pre-1980,84237.9610667569,48884.6,95578.7,71962.5,106725.9,0.0,25617.4,65416.8,43548.684631398355,57042.32513545573,3403.2149570886313,123156.79687899596,99875.62056006628,17411.736703286955,SmallOffice,29.151790000000002,91524.04367625,23780.731548661133,0.0,40737.17983106638,63655.39780024239,0.0,0.0,0.0,149328.58730536312,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26349.315944710223,175.67352609844812,88.68730521281158,195.67,447.17
DOE Autogenerated 459,ea0d05ce-813b-4482-8d9a-7230ddce7fdc,2019-08-13T15:39:46.974Z,2019-08-13T15:44:54.983Z,completed,completed normal,ASHRAE 169-2006-6A,s2 Prototype - loads,90.1-2013,46695.806991703495,55775.5,82587.5,58104.3,84886.4,0.0,12904.8,53327.7,38885.36883092436,38309.3565440064,192.21365976974536,18827.547317814006,42064.125293723584,20212.23788353861,SmallOffice,18.3139,50686.83505070833,7165.497429568678,0.0,19269.122055969743,16018.10933329506,0.0,0.0,0.0,33164.12103976296,0.0,46698.94951783714,42064.12379950502,0.0,0.0,24093.511198364526,15.524478802307828,34.254939769569724,5.0,30.83
DOE Autogenerated 491,eb1d0881-da4b-489e-add2-439c1ac89073,2019-08-13T15:44:46.538Z,2019-08-13T15:50:02.295Z,completed,completed normal,ASHRAE 169-2006-1A,s5 Prototype - hvac,90.1-2013,46695.806991703495,68132.0,52983.0,74901.6,67318.4,0.0,10916.6,128819.1,47200.61140608643,6601.052953325798,2285.984101469187,1478.2061065428743,41641.9476528163,18515.16808943273,SmallOffice,15.289280000000002,49428.757672747226,27581.47820111753,0.0,19136.427659125875,15259.85563704441,0.0,0.0,0.0,9.478171203133172,0.0,46698.94951783714,41637.606095364026,9.478171203133172,0.0,33694.89862713843,15.368541826230736,33.44701586954819,20.17,0.17
DOE Autogenerated 43,ebe5d01a-2e16-40de-9745-a86e5ddcae33,2019-08-13T14:50:13.489Z,2019-08-13T14:55:22.030Z,completed,completed normal,ASHRAE 169-2006-1A,s3 Prototype - swh exhaust,DOE Ref Pre-1980,84237.9610667569,95834.8,52324.1,93227.8,60076.7,0.0,123.7,168491.6,86671.3944398306,9407.659516992215,16123.885253963628,13532.07808501468,99875.62056006628,16139.195673744129,SmallOffice,33.32437,112660.63263291668,96108.65599977037,0.0,40803.52702948831,63380.530835351536,0.0,0.0,0.0,1715.5489877671043,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,24150.38022558332,25.858273788322506,74.56672481094267,452.33,35.5
DOE Autogenerated 246,ed29e7ce-3ddf-4af5-8dbd-e1f8bd433a8b,2019-08-13T15:11:54.789Z,2019-08-13T15:17:26.372Z,completed,completed normal,ASHRAE 169-2006-4C,s5 Prototype - hvac,90.1-2004,50981.18200373395,66373.5,96057.1,61367.4,92503.0,0.0,8893.6,69781.3,43346.94187254972,33311.44875323648,470.14761704434704,18582.260411044103,68456.7196866106,20143.983907390528,SmallOffice,19.96818,61532.33115522222,8852.611903726382,0.0,29695.11037941623,19752.508787329534,0.0,0.0,0.0,15477.85357471647,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36045.48508551546,19.306303741406186,41.669235005588234,5.0,39.5
DOE Autogenerated 322,edda1fcd-62ce-46d0-b543-32b9d60d01ff,2019-08-13T15:22:39.931Z,2019-08-13T15:28:16.059Z,completed,completed normal,ASHRAE 169-2006-8A,s4 Prototype - setpoints,90.1-2007,50981.18200373395,36290.8,119987.2,49983.1,95949.9,0.0,36915.0,48014.9,35339.84246294938,64272.99921089883,22.60580813431011,26148.128056102716,68456.7196866106,20642.181972829665,SmallOffice,21.56637,62697.19158781944,3867.0938508783343,0.0,29799.370262650697,22520.134778644417,0.0,0.0,0.0,170588.12531399087,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,37609.383334032435,169.89814518430168,69.76052506454592,1.33,82.83
DOE Autogenerated 489,ee4db1ed-95ed-42ad-85bf-731e06dc0340,2019-08-13T15:44:45.365Z,2019-08-13T15:50:02.341Z,completed,completed normal,ASHRAE 169-2006-7A,s4 Prototype - setpoints,90.1-2013,46695.806991703495,54587.5,88191.3,62427.6,95119.4,0.0,15841.2,48859.8,46272.767005337584,41279.20849700064,81.7249112679764,26234.664770812717,41055.71970026184,20335.69576365622,SmallOffice,17.81109,48892.911766938894,5658.468208270504,0.0,19212.25302875094,17231.315247296105,0.0,0.0,0.0,52025.68173399799,0.0,46698.94951783714,41059.437651972905,9.478171203133172,0.0,36216.09216717185,51.26667662975501,39.638228015981866,2.67,34.0
DOE Autogenerated 229,eedc58f7-fedd-4aa6-aae9-6ed87952243a,2019-08-13T15:11:36.392Z,2019-08-13T15:17:16.342Z,completed,completed normal,ASHRAE 169-2006-3B,s4 Prototype - setpoints,90.1-2004,50981.18200373395,107045.0,104570.7,92664.3,95804.0,0.0,2258.7,124915.8,71424.38494301983,23479.915310296674,2110.478531002409,10510.514632131935,68456.7196866106,19157.504038639352,SmallOffice,21.69595,64414.744614333336,25022.371976271577,0.0,29676.15403700996,23543.777268582802,0.0,0.0,0.0,3203.621866659012,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,35239.84053324913,16.328382692546217,42.91471257427815,15.83,7.17
DOE Autogenerated 42,f0f03a1b-a463-457b-be8e-f8266c5ba9a6,2019-08-13T14:45:35.367Z,2019-08-13T14:50:40.290Z,completed,completed normal,ASHRAE 169-2006-8A,s2 Prototype - loads,DOE Ref Pre-1980,84237.9610667569,22287.4,129372.1,54725.1,128262.3,0.0,51450.8,33081.3,30833.89594921078,108031.52585978879,155.87813013488167,243089.15889457957,99875.62056006628,18171.913446994986,SmallOffice,23.165419999999997,86033.39253316389,5866.987974739434,0.0,40433.87835256611,63143.576555273205,0.0,0.0,0.0,443711.10670347634,0.0,84241.98565344764,99871.48996741425,0.0,0.0,16027.587504498195,459.7438399071207,136.9129546394701,101.5,618.0
DOE Autogenerated 409,f1970022-d068-480c-b8f9-ed9ba5fae8f4,2019-08-13T15:33:51.945Z,2019-08-13T15:39:42.732Z,completed,completed normal,ASHRAE 169-2006-2B,s5 Prototype - hvac,90.1-2010,48441.792012693084,80372.6,70831.8,103317.0,79122.5,0.0,4237.6,138130.3,73714.58450911083,16948.707729098525,3006.9850697691886,2529.0307391390043,49407.461458425816,18876.050347751352,SmallOffice,19.63927,55284.72533743612,29837.282947463227,0.0,19126.949487922742,22719.176373910213,0.0,0.0,0.0,786.6882098600533,0.0,48442.93301921365,49409.70648193323,9.478171203133172,0.0,33789.68033916977,15.467505686011915,37.095593311436474,43.83,2.0
DOE Autogenerated 183,f1a3ab8f-abb9-4d80-ac9e-fc057e4d28e9,2019-08-13T15:06:04.620Z,2019-08-13T15:11:16.351Z,completed,completed normal,ASHRAE 169-2006-1A,s1 Prototype - const,90.1-2004,50981.18200373395,95630.1,67394.0,74996.9,66630.7,0.0,9361.5,159461.6,61561.585218859575,10463.247400033275,3657.034073788223,2862.878318086608,68456.7196866106,18479.200814887292,SmallOffice,21.96876,67828.45952057779,45864.87045196142,0.0,23600.646295801598,19761.986958532667,0.0,0.0,0.0,28.434513609399517,0.0,50983.08290165334,68460.83060023091,0.0,0.0,22747.610887519615,0.0,42.063722368285326,25.67,0.17
DOE Autogenerated 201,f3041ce2-98d6-4f33-babc-6180f0d68edb,2019-08-13T15:06:23.064Z,2019-08-13T15:11:47.048Z,completed,completed normal,ASHRAE 169-2006-3B,s2 Prototype - loads,90.1-2004,50981.18200373395,107045.0,104570.7,92664.3,95804.0,0.0,2258.7,124915.8,71424.38492467233,23479.915699681682,2110.478436302334,10510.514700223324,68456.7196866106,19157.501508912912,SmallOffice,21.77741,65728.47925425833,25022.371976271577,0.0,29676.15403700996,23543.777268582802,0.0,0.0,0.0,3203.621866659012,0.0,50983.08290165334,68460.83060023091,0.0,0.0,23572.2117821922,0.1802144744260108,40.794127668251484,15.83,7.0
DOE Autogenerated 435,f37308a3-2cae-4297-af85-85578554ba66,2019-08-13T15:39:06.066Z,2019-08-13T15:44:23.061Z,completed,completed normal,ASHRAE 169-2006-1A,s1 Prototype - const,90.1-2013,46695.806991703495,68132.0,52983.0,74901.6,67318.4,0.0,10916.6,128819.0,47200.61321166119,6601.046944131689,2285.984397481406,1478.2049906763082,41641.9476528163,18515.17259279425,SmallOffice,15.510700000000002,48214.49810158889,27581.47820111753,0.0,11288.501902931608,15259.85563704441,0.0,0.0,0.0,9.478171203133172,0.0,46698.94951783714,41637.606095364026,0.0,0.0,22036.748047284625,0.0,29.900074909752163,20.17,0.17
DOE Autogenerated 397,f41ed1d6-48ab-43fd-be06-15b9423f102c,2019-08-13T15:33:33.689Z,2019-08-13T15:39:19.659Z,completed,completed normal,ASHRAE 169-2006-3B,s4 Prototype - setpoints,90.1-2010,48441.792012693084,76281.8,83944.0,93879.9,94654.9,0.0,2585.5,102414.6,53986.26673650475,22137.790929684703,1272.9271913447756,5703.009655298678,48346.542437388605,19276.901602948146,SmallOffice,15.99441,50291.21985880278,15515.766259529006,0.0,19126.949487922742,19126.949487922742,0.0,0.0,0.0,2871.8858745493517,0.0,48442.93301921365,48348.151307182314,9.478171203133172,0.0,34510.02135060788,16.333204188514763,34.156748591955164,11.5,7.83
DOE Autogenerated 64,f47d290b-ea8e-4f62-bff7-5f03de21ed5c,2019-08-13T14:50:35.164Z,2019-08-13T14:55:44.045Z,completed,completed normal,ASHRAE 169-2006-4C,s4 Prototype - setpoints,DOE Ref Pre-1980,84237.9610667569,53245.2,98257.3,73693.9,101890.5,0.0,19218.1,67734.4,60463.24216394739,44896.12632183449,2045.6427068111475,102141.04363114154,99875.62056006628,17393.905119737577,SmallOffice,31.31109,90876.04667959167,20368.58991553319,0.0,40718.223488660115,64878.08188544656,0.0,0.0,0.0,90440.70962029674,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26112.36166463189,116.5515680469758,77.54002257520104,162.83,370.67
DOE Autogenerated 387,f4ace95b-7461-4820-a311-614d2f401beb,2019-08-13T15:33:11.935Z,2019-08-13T15:38:49.522Z,completed,completed normal,ASHRAE 169-2006-5A,s3 Prototype - swh exhaust,90.1-2010,48441.792012693084,63124.8,93084.7,63663.5,87947.3,0.0,14433.6,67503.6,43249.06466681471,35414.22140086835,551.9249486422598,17483.865100898067,47156.07348488247,20127.062419779784,SmallOffice,18.678250000000002,52628.43956225277,10274.337584196359,0.0,19250.165713563474,17430.356842561905,0.0,0.0,0.0,30358.582363635553,0.0,48442.93301921365,47153.90173558753,9.478171203133172,0.0,35505.22932693687,28.839611387577463,37.87940008011408,6.17,27.33
DOE Autogenerated 446,f5df525e-f19b-42d9-9ba4-5911c2ee3cac,2019-08-13T15:39:23.052Z,2019-08-13T15:44:43.233Z,completed,completed normal,ASHRAE 169-2006-6B,s1 Prototype - const,90.1-2013,46695.806991703495,65816.6,95326.9,73636.9,100891.6,0.0,10262.7,54688.5,48107.16856761614,41030.202034403985,228.21829576429144,11763.476877825997,42215.604539249805,20222.373629086163,SmallOffice,17.50525,48203.67912268889,6255.592994067894,0.0,11279.023731728475,18889.995207844415,0.0,0.0,0.0,24576.897929724317,0.0,46698.94951783714,42215.77453875515,0.0,0.0,24178.814739192723,9.615672388648372,31.64167632323141,5.17,22.0
DOE Autogenerated 166,f5f4d317-8912-42a9-85c5-e07b807b7d60,2019-08-13T15:01:15.531Z,2019-08-13T15:06:38.306Z,completed,completed normal,ASHRAE 169-2006-6B,s5 Prototype - hvac,DOE Ref 1980-2004,84237.9610667569,62934.8,105392.8,73383.5,99565.9,0.0,18243.7,60818.4,40381.10283350005,66229.74398726838,1874.7763454552273,133861.04150453152,99875.62056006628,17814.93112020816,SmallOffice,25.788580000000003,85794.48267839444,12738.662097010983,0.0,40708.745317456975,55172.4345734382,0.0,0.0,0.0,156645.73547418194,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26681.05193681988,183.3241572885556,86.52537665305246,165.83,386.83
DOE Autogenerated 450,f63bfb29-96b4-4bde-8816-b27245b2bb5b,2019-08-13T15:39:31.815Z,2019-08-13T15:44:50.242Z,completed,completed normal,ASHRAE 169-2006-2A,s2 Prototype - loads,90.1-2013,46695.806991703495,64215.4,63277.0,80946.3,73586.6,0.0,2977.1,99291.0,41092.19780265127,17386.055484329576,1546.3546484624244,4352.479398567534,41831.22641521155,19075.383877516182,SmallOffice,16.47919,49706.1774418361,21003.62738614311,0.0,19126.949487922742,16349.845325404722,0.0,0.0,0.0,2151.54486311123,0.0,46698.94951783714,41827.16951942669,0.0,0.0,22558.04746345695,0.11342414798498934,30.845810988881848,18.67,4.33
DOE Autogenerated 363,f6efeac5-bc94-4c57-804b-5c85bb88e460,2019-08-13T15:28:09.462Z,2019-08-13T15:33:45.284Z,completed,completed normal,ASHRAE 169-2006-7A,s1 Prototype - const,90.1-2010,48441.792012693084,54902.4,107234.8,62566.1,94755.0,0.0,22251.3,49957.4,39385.13527817453,46675.89862763179,82.43316109267431,25831.933635614903,47404.87018124848,20477.205603757622,SmallOffice,18.43399,51485.218189525,4852.823656004184,0.0,11307.458245337875,17183.92439128044,0.0,0.0,0.0,68432.3960866215,0.0,48442.93301921365,47400.334186869,0.0,0.0,24576.897929724317,46.528659037637595,40.38585908764358,2.5,54.17
